ID,Matched,Model,Package,FunctionName,Summary,File,LineNumber,LineContent,MotherLine,MotherBody,DeclaredType
java-lang-model-Thread-Thread-6-108-1,F,java.lang,Thread,Thread,"['java.lang', 'Thread', False, 'Thread', '(Runnable)', '', 'Argument[0]', 'Argument[this]', 'taint', 'manual']",,,,,,
java-lang-model-Thread-Thread-6-109-1,F,java.lang,Thread,Thread,"['java.lang', 'Thread', False, 'Thread', '(String)', '', 'Argument[0]', 'Argument[this].SyntheticField[java.lang.Thread.name]', 'value', 'manual']",,,,,,
java-lang-model-Thread-getName-6-110-1,F,java.lang,Thread,getName,"['java.lang', 'Thread', True, 'getName', '()', '', 'Argument[this].SyntheticField[java.lang.Thread.name]', 'ReturnValue', 'value', 'manual']",,,,,,
java-lang-model-ThreadLocal-get-6-111-1,F,java.lang,ThreadLocal,get,"['java.lang', 'ThreadLocal', True, 'get', '()', '', 'Argument[this].SyntheticField[java.lang.ThreadLocal.value]', 'ReturnValue', 'value', 'manual']",,,,,,
java-lang-model-ThreadLocal-set-6-112-1,F,java.lang,ThreadLocal,set,"['java.lang', 'ThreadLocal', True, 'set', '(Object)', '', 'Argument[0]', 'Argument[this].SyntheticField[java.lang.ThreadLocal.value]', 'value', 'manual']",,,,,,
java-lang-model-ThreadLocal-withInitial-6-113-1,F,java.lang,ThreadLocal,withInitial,"['java.lang', 'ThreadLocal', False, 'withInitial', '(Supplier)', '', 'Argument[0].ReturnValue', 'ReturnValue.SyntheticField[java.lang.ThreadLocal.value]', 'value', 'manual']",,,,,,
java-lang-model-Throwable-Throwable-6-114-1,F,java.lang,Throwable,Throwable,"['java.lang', 'Throwable', False, 'Throwable', '(String)', '', 'Argument[0]', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'value', 'manual']",,,,,,
java-lang-model-Throwable-Throwable-6-115-1,F,java.lang,Throwable,Throwable,"['java.lang', 'Throwable', False, 'Throwable', '(String,Throwable)', '', 'Argument[0]', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'value', 'df-manual']",,,,,,
java-lang-model-Throwable-Throwable-6-116-1,F,java.lang,Throwable,Throwable,"['java.lang', 'Throwable', False, 'Throwable', '(String,Throwable)', '', 'Argument[1]', 'Argument[this].SyntheticField[java.lang.Throwable.cause]', 'value', 'df-manual']",,,,,,
java-lang-model-Throwable-Throwable-6-117-1,F,java.lang,Throwable,Throwable,"['java.lang', 'Throwable', False, 'Throwable', '(Throwable)', '', 'Argument[0]', 'Argument[this].SyntheticField[java.lang.Throwable.cause]', 'value', 'manual']",,,,,,
java-lang-model-Throwable-Throwable-6-118-1,F,java.lang,Throwable,Throwable,"['java.lang', 'Throwable', False, 'Throwable', '(Throwable)', '', 'Argument[0].SyntheticField[java.lang.Throwable.message]', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'taint', 'df-manual']",,,,,,
java-lang-model-Throwable-getCause-6-119-1,F,java.lang,Throwable,getCause,"['java.lang', 'Throwable', True, 'getCause', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.cause]', 'ReturnValue', 'value', 'manual']",,,,,,
java-lang-model-Throwable-getMessage-6-120-1,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/report/support/AbstractMetadataReportFactory.java,101,"logger.warn(COMMON_UNEXPECTED_EXCEPTION, """", """", ignored.getMessage(), ignored);","(93, 108)","    public void destroy() {
        lock.lock();
        try {
            for (MetadataReport metadataReport : serviceStoreMap.values()) {
                try {
                    metadataReport.destroy();
                } catch (Throwable ignored) {
                    // ignored
                    logger.warn(COMMON_UNEXPECTED_EXCEPTION, """", """", ignored.getMessage(), ignored);
                }
            }
            serviceStoreMap.clear();
        } finally {
            lock.unlock();
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-2,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/report/support/AbstractMetadataReport.java,229,"""Failed to save service store file, cause: "" + e.getMessage(),","(170, 232)","    private void doSaveProperties(long version) {
        if (version < lastCacheChanged.get()) {
            return;
        }
        if (file == null) {
            return;
        }
        // Save
        try {
            File lockfile = new File(file.getAbsolutePath() + "".lock"");
            if (!lockfile.exists()) {
                lockfile.createNewFile();
            }
            try (RandomAccessFile raf = new RandomAccessFile(lockfile, ""rw"");
                    FileChannel channel = raf.getChannel()) {
                FileLock lock = channel.tryLock();
                if (lock == null) {
                    throw new IOException(
                            ""Can not lock the metadataReport cache file "" + file.getAbsolutePath()
                                    + "", ignore and retry later, maybe multi java process use the file, please config: dubbo.metadata.file=xxx.properties"");
                }
                // Save
                try {
                    if (!file.exists()) {
                        file.createNewFile();
                    }

                    Properties tmpProperties;
                    if (!syncReport) {
                        // When syncReport = false, properties.setProperty and properties.store are called from the same
                        // thread(reportCacheExecutor), so deep copy is not required
                        tmpProperties = properties;
                    } else {
                        // Using store method and setProperty method of the this.properties will cause lock contention
                        // under multi-threading, so deep copy a new container
                        tmpProperties = new Properties();
                        Set<Map.Entry<Object, Object>> entries = properties.entrySet();
                        for (Map.Entry<Object, Object> entry : entries) {
                            tmpProperties.setProperty((String) entry.getKey(), (String) entry.getValue());
                        }
                    }

                    try (FileOutputStream outputFile = new FileOutputStream(file)) {
                        tmpProperties.store(outputFile, ""Dubbo metadataReport Cache"");
                    }
                } finally {
                    lock.release();
                }
            }
        } catch (Throwable e) {
            if (version < lastCacheChanged.get()) {
                return;
            } else {
                reportCacheExecutor.execute(new SaveProperties(lastCacheChanged.incrementAndGet()));
            }
            logger.warn(
                    COMMON_UNEXPECTED_EXCEPTION,
                    """",
                    """",
                    ""Failed to save service store file, cause: "" + e.getMessage(),
                    e);
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-3,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/report/support/AbstractMetadataReport.java,266,"logger.warn(COMMON_UNEXPECTED_EXCEPTION, """", """", t.getMessage(), t);","(247, 268)","    private void saveProperties(MetadataIdentifier metadataIdentifier, String value, boolean add, boolean sync) {
        if (file == null) {
            return;
        }

        try {
            if (add) {
                properties.setProperty(metadataIdentifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY), value);
            } else {
                properties.remove(metadataIdentifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY));
            }
            long version = lastCacheChanged.incrementAndGet();
            if (sync) {
                new SaveProperties(version).run();
            } else {
                reportCacheExecutor.execute(new SaveProperties(version));
            }

        } catch (Throwable t) {
            logger.warn(COMMON_UNEXPECTED_EXCEPTION, """", """", t.getMessage(), t);
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-4,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/report/support/AbstractMetadataReport.java,533,"""Unexpected error occur at failed retry, cause: "" + t.getMessage(),","(512, 543)","        void startRetryTask() {
            if (retryScheduledFuture == null) {
                synchronized (retryCounter) {
                    if (retryScheduledFuture == null) {
                        retryScheduledFuture = retryExecutor.scheduleWithFixedDelay(
                                () -> {
                                    // Check and connect to the metadata
                                    try {
                                        int times = retryCounter.incrementAndGet();
                                        logger.info(""start to retry task for metadata report. retry times:"" + times);
                                        if (retry() && times > retryTimesIfNonFail) {
                                            cancelRetryTask();
                                        }
                                        if (times > retryLimit) {
                                            cancelRetryTask();
                                        }
                                    } catch (Throwable t) { // Defensive fault tolerance
                                        logger.error(
                                                COMMON_UNEXPECTED_EXCEPTION,
                                                """",
                                                """",
                                                ""Unexpected error occur at failed retry, cause: "" + t.getMessage(),
                                                t);
                                    }
                                },
                                500,
                                retryPeriod,
                                TimeUnit.MILLISECONDS);
                    }
                }
            }
        }",Throwable
java-lang-model-Throwable-getMessage-6-120-5,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/store/nacos/NacosMetadataReport.java,406,"""Failed to put "" + identifier + "" to nacos "" + value + "", cause: "" + t.getMessage(),","(394, 411)","    private void storeMetadata(BaseMetadataIdentifier identifier, String value) {
        try {
            boolean publishResult =
                    configService.publishConfig(identifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY), group, value);
            if (!publishResult) {
                throw new RuntimeException(""publish nacos metadata failed"");
            }
        } catch (Throwable t) {
            logger.error(
                    REGISTRY_NACOS_EXCEPTION,
                    """",
                    """",
                    ""Failed to put "" + identifier + "" to nacos "" + value + "", cause: "" + t.getMessage(),
                    t);
            throw new RuntimeException(
                    ""Failed to put "" + identifier + "" to nacos "" + value + "", cause: "" + t.getMessage(), t);
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-6,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/store/nacos/NacosMetadataReport.java,409,"""Failed to put "" + identifier + "" to nacos "" + value + "", cause: "" + t.getMessage(), t);","(394, 411)","    private void storeMetadata(BaseMetadataIdentifier identifier, String value) {
        try {
            boolean publishResult =
                    configService.publishConfig(identifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY), group, value);
            if (!publishResult) {
                throw new RuntimeException(""publish nacos metadata failed"");
            }
        } catch (Throwable t) {
            logger.error(
                    REGISTRY_NACOS_EXCEPTION,
                    """",
                    """",
                    ""Failed to put "" + identifier + "" to nacos "" + value + "", cause: "" + t.getMessage(),
                    t);
            throw new RuntimeException(
                    ""Failed to put "" + identifier + "" to nacos "" + value + "", cause: "" + t.getMessage(), t);
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-7,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/store/nacos/NacosMetadataReport.java,424,"""Failed to remove "" + identifier + "" from nacos , cause: "" + t.getMessage(),","(413, 428)","    private void deleteMetadata(BaseMetadataIdentifier identifier) {
        try {
            boolean publishResult = configService.removeConfig(identifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY), group);
            if (!publishResult) {
                throw new RuntimeException(""remove nacos metadata failed"");
            }
        } catch (Throwable t) {
            logger.error(
                    REGISTRY_NACOS_EXCEPTION,
                    """",
                    """",
                    ""Failed to remove "" + identifier + "" from nacos , cause: "" + t.getMessage(),
                    t);
            throw new RuntimeException(""Failed to remove "" + identifier + "" from nacos , cause: "" + t.getMessage(), t);
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-8,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/store/nacos/NacosMetadataReport.java,426,"throw new RuntimeException(""Failed to remove "" + identifier + "" from nacos , cause: "" + t.getMessage(), t);","(413, 428)","    private void deleteMetadata(BaseMetadataIdentifier identifier) {
        try {
            boolean publishResult = configService.removeConfig(identifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY), group);
            if (!publishResult) {
                throw new RuntimeException(""remove nacos metadata failed"");
            }
        } catch (Throwable t) {
            logger.error(
                    REGISTRY_NACOS_EXCEPTION,
                    """",
                    """",
                    ""Failed to remove "" + identifier + "" from nacos , cause: "" + t.getMessage(),
                    t);
            throw new RuntimeException(""Failed to remove "" + identifier + "" from nacos , cause: "" + t.getMessage(), t);
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-9,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/store/nacos/NacosMetadataReport.java,438,"""Failed to get "" + identifier + "" from nacos , cause: "" + t.getMessage(),","(430, 442)","    private String getConfig(BaseMetadataIdentifier identifier) {
        try {
            return configService.getConfig(identifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY), group, 3000L);
        } catch (Throwable t) {
            logger.error(
                    REGISTRY_NACOS_EXCEPTION,
                    """",
                    """",
                    ""Failed to get "" + identifier + "" from nacos , cause: "" + t.getMessage(),
                    t);
            throw new RuntimeException(""Failed to get "" + identifier + "" from nacos , cause: "" + t.getMessage(), t);
        }
    }",Throwable
java-lang-model-Throwable-getMessage-6-120-10,T,java.lang,Throwable,getMessage,"['java.lang', 'Throwable', True, 'getMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",dubbo-metadata/store/nacos/NacosMetadataReport.java,440,"throw new RuntimeException(""Failed to get "" + identifier + "" from nacos , cause: "" + t.getMessage(), t);","(430, 442)","    private String getConfig(BaseMetadataIdentifier identifier) {
        try {
            return configService.getConfig(identifier.getUniqueKey(KeyTypeEnum.UNIQUE_KEY), group, 3000L);
        } catch (Throwable t) {
            logger.error(
                    REGISTRY_NACOS_EXCEPTION,
                    """",
                    """",
                    ""Failed to get "" + identifier + "" from nacos , cause: "" + t.getMessage(),
                    t);
            throw new RuntimeException(""Failed to get "" + identifier + "" from nacos , cause: "" + t.getMessage(), t);
        }
    }",Throwable
java-lang-model-Throwable-getLocalizedMessage-6-121-1,F,java.lang,Throwable,getLocalizedMessage,"['java.lang', 'Throwable', True, 'getLocalizedMessage', '()', '', 'Argument[this].SyntheticField[java.lang.Throwable.message]', 'ReturnValue', 'value', 'manual']",,,,,,
java-lang-model-Throwable-initCause-6-122-1,F,java.lang,Throwable,initCause,"['java.lang', 'Throwable', True, 'initCause', '(Throwable)', '', 'Argument[0]', 'Argument[this].SyntheticField[java.lang.Throwable.cause]', 'value', 'df-manual']",,,,,,
java-lang-model-Throwable-initCause-6-123-1,F,java.lang,Throwable,initCause,"['java.lang', 'Throwable', True, 'initCause', '(Throwable)', '', 'Argument[0]', 'ReturnValue.SyntheticField[java.lang.Throwable.cause]', 'value', 'df-manual']",,,,,,
